2025-04-08 19:35:28,384 - Threat Detected: {'timestamp': 1744121128.3709037, 'source_ip': '192.168.1.238', 'dest_ip': '10.0.0.186', 'packet_size': 1139, 'protocol': 0, 'flag': 1, 'payload': 0.9665912430315104}
2025-04-08 19:45:28,555 - Threat Detected: {'timestamp': 1744121728.534168, 'source_ip': '192.168.1.177', 'dest_ip': '10.0.0.250', 'packet_size': 1312, 'protocol': 1, 'flag': 0, 'payload': 0.7888315646680459}
2025-04-08 19:45:29,582 - Threat Detected: {'timestamp': 1744121729.5665245, 'source_ip': '192.168.1.149', 'dest_ip': '10.0.0.254', 'packet_size': 1006, 'protocol': 1, 'flag': 1, 'payload': 0.9231834977674598}
2025-04-08 19:45:30,105 - Threat Detected: {'timestamp': 1744121730.0930414, 'source_ip': '192.168.1.148', 'dest_ip': '10.0.0.225', 'packet_size': 1170, 'protocol': 1, 'flag': 0, 'payload': 0.8614782652370078}
2025-04-08 19:45:30,107 - Threat Detected: {'timestamp': 1744121730.0882022, 'source_ip': '192.168.1.44', 'dest_ip': '10.0.0.244', 'packet_size': 1473, 'protocol': 0, 'flag': 1, 'payload': 0.5695119349357759}
2025-04-08 19:45:30,109 - Threat Detected: {'timestamp': 1744121730.095046, 'source_ip': '192.168.1.90', 'dest_ip': '10.0.0.146', 'packet_size': 514, 'protocol': 1, 'flag': 1, 'payload': 0.782656021041005}
2025-04-08 19:45:32,709 - Threat Detected: {'timestamp': 1744121732.6910255, 'source_ip': '192.168.1.150', 'dest_ip': '10.0.0.149', 'packet_size': 879, 'protocol': 1, 'flag': 0, 'payload': 0.7932832292041144}
2025-04-08 19:45:33,748 - Threat Detected: {'timestamp': 1744121733.7329023, 'source_ip': '192.168.1.35', 'dest_ip': '10.0.0.122', 'packet_size': 1401, 'protocol': 0, 'flag': 1, 'payload': 0.6380608793868335}
2025-04-08 19:45:34,784 - Threat Detected: {'timestamp': 1744121734.762458, 'source_ip': '192.168.1.149', 'dest_ip': '10.0.0.220', 'packet_size': 550, 'protocol': 0, 'flag': 0, 'payload': 0.709579112834418}
2025-04-08 19:45:35,299 - Threat Detected: {'timestamp': 1744121735.281932, 'source_ip': '192.168.1.166', 'dest_ip': '10.0.0.70', 'packet_size': 542, 'protocol': 1, 'flag': 0, 'payload': 0.7598348613293981}
2025-04-08 19:45:36,337 - Threat Detected: {'timestamp': 1744121736.3229876, 'source_ip': '192.168.1.86', 'dest_ip': '10.0.0.243', 'packet_size': 441, 'protocol': 1, 'flag': 0, 'payload': 0.9132801670492199}
2025-04-08 19:45:37,373 - Threat Detected: {'timestamp': 1744121737.3635023, 'source_ip': '192.168.1.138', 'dest_ip': '10.0.0.46', 'packet_size': 936, 'protocol': 0, 'flag': 1, 'payload': 0.5794032583463985}
2025-04-08 19:45:37,376 - Threat Detected: {'timestamp': 1744121737.3552861, 'source_ip': '192.168.1.153', 'dest_ip': '10.0.0.31', 'packet_size': 1275, 'protocol': 0, 'flag': 1, 'payload': 0.9314857819482655}
2025-04-08 19:45:37,892 - Threat Detected: {'timestamp': 1744121737.878944, 'source_ip': '192.168.1.76', 'dest_ip': '10.0.0.67', 'packet_size': 563, 'protocol': 0, 'flag': 0, 'payload': 0.7684203845688341}
2025-04-08 19:45:37,893 - Threat Detected: {'timestamp': 1744121737.8729062, 'source_ip': '192.168.1.186', 'dest_ip': '10.0.0.252', 'packet_size': 392, 'protocol': 0, 'flag': 0, 'payload': 0.9378559461165253}
2025-04-08 19:45:39,963 - Threat Detected: {'timestamp': 1744121739.9494405, 'source_ip': '192.168.1.56', 'dest_ip': '10.0.0.34', 'packet_size': 625, 'protocol': 0, 'flag': 0, 'payload': 0.8654596684164196}
2025-04-08 19:45:40,485 - Threat Detected: {'timestamp': 1744121740.4701836, 'source_ip': '192.168.1.129', 'dest_ip': '10.0.0.78', 'packet_size': 429, 'protocol': 1, 'flag': 1, 'payload': 0.9869679545748785}
2025-04-08 19:45:41,512 - Threat Detected: {'timestamp': 1744121741.499836, 'source_ip': '192.168.1.48', 'dest_ip': '10.0.0.235', 'packet_size': 1224, 'protocol': 0, 'flag': 1, 'payload': 0.9108382809949325}
2025-04-08 19:45:42,034 - Threat Detected: {'timestamp': 1744121742.0208087, 'source_ip': '192.168.1.151', 'dest_ip': '10.0.0.131', 'packet_size': 492, 'protocol': 1, 'flag': 0, 'payload': 0.7328915328789306}
2025-04-08 19:45:43,071 - Threat Detected: {'timestamp': 1744121743.0533934, 'source_ip': '192.168.1.163', 'dest_ip': '10.0.0.55', 'packet_size': 1286, 'protocol': 0, 'flag': 1, 'payload': 0.8661098513559511}
2025-04-08 19:45:43,591 - Threat Detected: {'timestamp': 1744121743.579497, 'source_ip': '192.168.1.35', 'dest_ip': '10.0.0.244', 'packet_size': 1256, 'protocol': 1, 'flag': 1, 'payload': 0.8839567000625921}
2025-04-08 19:45:44,114 - Threat Detected: {'timestamp': 1744121744.097116, 'source_ip': '192.168.1.83', 'dest_ip': '10.0.0.203', 'packet_size': 1249, 'protocol': 0, 'flag': 1, 'payload': 0.8218744009657448}
2025-04-08 19:45:44,631 - Threat Detected: {'timestamp': 1744121744.615122, 'source_ip': '192.168.1.163', 'dest_ip': '10.0.0.180', 'packet_size': 990, 'protocol': 0, 'flag': 0, 'payload': 0.8677882270748063}
2025-04-08 19:45:46,187 - Threat Detected: {'timestamp': 1744121746.1744225, 'source_ip': '192.168.1.255', 'dest_ip': '10.0.0.234', 'packet_size': 1399, 'protocol': 0, 'flag': 0, 'payload': 0.9541646262615125}
2025-04-08 19:45:47,731 - Threat Detected: {'timestamp': 1744121747.72177, 'source_ip': '192.168.1.217', 'dest_ip': '10.0.0.62', 'packet_size': 994, 'protocol': 0, 'flag': 0, 'payload': 0.7110116921541071}
2025-04-08 19:45:48,245 - Threat Detected: {'timestamp': 1744121748.2310162, 'source_ip': '192.168.1.152', 'dest_ip': '10.0.0.255', 'packet_size': 683, 'protocol': 1, 'flag': 1, 'payload': 0.9877729238521843}
2025-04-08 19:45:48,771 - Threat Detected: {'timestamp': 1744121748.7541559, 'source_ip': '192.168.1.93', 'dest_ip': '10.0.0.255', 'packet_size': 1024, 'protocol': 0, 'flag': 0, 'payload': 0.9434979732349228}
2025-04-08 19:45:49,291 - Threat Detected: {'timestamp': 1744121749.26986, 'source_ip': '192.168.1.240', 'dest_ip': '10.0.0.201', 'packet_size': 1089, 'protocol': 0, 'flag': 1, 'payload': 0.9367213890509909}
2025-04-08 19:45:50,326 - Threat Detected: {'timestamp': 1744121750.3084688, 'source_ip': '192.168.1.182', 'dest_ip': '10.0.0.159', 'packet_size': 994, 'protocol': 1, 'flag': 0, 'payload': 0.8338049211974868}
2025-04-08 19:45:51,362 - Threat Detected: {'timestamp': 1744121751.3502805, 'source_ip': '192.168.1.4', 'dest_ip': '10.0.0.61', 'packet_size': 1175, 'protocol': 0, 'flag': 0, 'payload': 0.966170583749268}
2025-04-08 19:45:52,407 - Threat Detected: {'timestamp': 1744121752.3844492, 'source_ip': '192.168.1.196', 'dest_ip': '10.0.0.218', 'packet_size': 931, 'protocol': 0, 'flag': 1, 'payload': 0.7539863366412186}
2025-04-08 19:45:52,927 - Threat Detected: {'timestamp': 1744121752.9138029, 'source_ip': '192.168.1.27', 'dest_ip': '10.0.0.172', 'packet_size': 539, 'protocol': 0, 'flag': 0, 'payload': 0.9357487089449458}
2025-04-08 19:45:53,441 - Threat Detected: {'timestamp': 1744121753.427416, 'source_ip': '192.168.1.211', 'dest_ip': '10.0.0.111', 'packet_size': 845, 'protocol': 0, 'flag': 1, 'payload': 0.9238964970491659}
2025-04-08 19:45:53,446 - Threat Detected: {'timestamp': 1744121753.4324908, 'source_ip': '192.168.1.84', 'dest_ip': '10.0.0.116', 'packet_size': 1432, 'protocol': 1, 'flag': 0, 'payload': 0.9110889017088425}
2025-04-08 19:45:54,481 - Threat Detected: {'timestamp': 1744121754.470314, 'source_ip': '192.168.1.198', 'dest_ip': '10.0.0.250', 'packet_size': 360, 'protocol': 0, 'flag': 1, 'payload': 0.7147317594748601}
2025-04-08 19:45:54,998 - Threat Detected: {'timestamp': 1744121754.9866624, 'source_ip': '192.168.1.152', 'dest_ip': '10.0.0.21', 'packet_size': 353, 'protocol': 0, 'flag': 1, 'payload': 0.9434752884673984}
2025-04-08 19:45:54,999 - Threat Detected: {'timestamp': 1744121754.9876611, 'source_ip': '192.168.1.77', 'dest_ip': '10.0.0.239', 'packet_size': 1280, 'protocol': 0, 'flag': 0, 'payload': 0.7115154217266485}
2025-04-08 19:45:56,030 - Threat Detected: {'timestamp': 1744121756.0242846, 'source_ip': '192.168.1.148', 'dest_ip': '10.0.0.56', 'packet_size': 998, 'protocol': 1, 'flag': 1, 'payload': 0.8473550726949608}
2025-04-08 19:45:56,032 - Threat Detected: {'timestamp': 1744121756.0248098, 'source_ip': '192.168.1.172', 'dest_ip': '10.0.0.112', 'packet_size': 1496, 'protocol': 0, 'flag': 0, 'payload': 0.7123674340271702}
2025-04-08 19:45:56,545 - Threat Detected: {'timestamp': 1744121756.5339713, 'source_ip': '192.168.1.255', 'dest_ip': '10.0.0.71', 'packet_size': 1005, 'protocol': 1, 'flag': 0, 'payload': 0.8836341704119554}
2025-04-08 19:45:57,062 - Threat Detected: {'timestamp': 1744121757.046853, 'source_ip': '192.168.1.97', 'dest_ip': '10.0.0.44', 'packet_size': 716, 'protocol': 1, 'flag': 0, 'payload': 0.7718989576115591}
2025-04-08 19:45:57,066 - Threat Detected: {'timestamp': 1744121757.0525055, 'source_ip': '192.168.1.160', 'dest_ip': '10.0.0.138', 'packet_size': 320, 'protocol': 0, 'flag': 1, 'payload': 0.8989297669846208}
2025-04-08 19:45:57,585 - Threat Detected: {'timestamp': 1744121757.5719757, 'source_ip': '192.168.1.131', 'dest_ip': '10.0.0.25', 'packet_size': 755, 'protocol': 1, 'flag': 1, 'payload': 0.9428187692731619}
2025-04-08 19:45:58,626 - Threat Detected: {'timestamp': 1744121758.6110427, 'source_ip': '192.168.1.178', 'dest_ip': '10.0.0.250', 'packet_size': 922, 'protocol': 1, 'flag': 0, 'payload': 0.9368459061728993}
2025-04-08 19:45:59,141 - Threat Detected: {'timestamp': 1744121759.1306055, 'source_ip': '192.168.1.251', 'dest_ip': '10.0.0.153', 'packet_size': 1132, 'protocol': 0, 'flag': 1, 'payload': 0.534450558439068}
2025-04-08 19:45:59,653 - Threat Detected: {'timestamp': 1744121759.6454368, 'source_ip': '192.168.1.82', 'dest_ip': '10.0.0.27', 'packet_size': 921, 'protocol': 1, 'flag': 0, 'payload': 0.7515970633997199}
2025-04-08 19:46:00,164 - Threat Detected: {'timestamp': 1744121760.145525, 'source_ip': '192.168.1.95', 'dest_ip': '10.0.0.209', 'packet_size': 1154, 'protocol': 0, 'flag': 1, 'payload': 0.8788321429557167}
2025-04-08 19:46:00,167 - Threat Detected: {'timestamp': 1744121760.1555889, 'source_ip': '192.168.1.96', 'dest_ip': '10.0.0.89', 'packet_size': 501, 'protocol': 1, 'flag': 0, 'payload': 0.8849927928234506}
2025-04-08 19:46:00,689 - Threat Detected: {'timestamp': 1744121760.6747124, 'source_ip': '192.168.1.151', 'dest_ip': '10.0.0.104', 'packet_size': 636, 'protocol': 1, 'flag': 0, 'payload': 0.9372290141635533}
2025-04-08 19:46:01,211 - Threat Detected: {'timestamp': 1744121761.188417, 'source_ip': '192.168.1.69', 'dest_ip': '10.0.0.86', 'packet_size': 376, 'protocol': 1, 'flag': 0, 'payload': 0.8354552319715496}
2025-04-08 19:46:01,731 - Threat Detected: {'timestamp': 1744121761.7100816, 'source_ip': '192.168.1.39', 'dest_ip': '10.0.0.65', 'packet_size': 604, 'protocol': 0, 'flag': 1, 'payload': 0.6445455579281133}
2025-04-08 19:46:03,810 - Threat Detected: {'timestamp': 1744121763.790939, 'source_ip': '192.168.1.64', 'dest_ip': '10.0.0.199', 'packet_size': 1457, 'protocol': 0, 'flag': 0, 'payload': 0.7633926205392235}
2025-04-08 19:46:04,322 - Threat Detected: {'timestamp': 1744121764.3112495, 'source_ip': '192.168.1.224', 'dest_ip': '10.0.0.156', 'packet_size': 1215, 'protocol': 0, 'flag': 0, 'payload': 0.9609823190045977}
2025-04-08 19:46:04,326 - Threat Detected: {'timestamp': 1744121764.3134825, 'source_ip': '192.168.1.51', 'dest_ip': '10.0.0.99', 'packet_size': 1402, 'protocol': 0, 'flag': 1, 'payload': 0.8594387799891537}
2025-04-08 19:46:05,873 - Threat Detected: {'timestamp': 1744121765.854339, 'source_ip': '192.168.1.205', 'dest_ip': '10.0.0.246', 'packet_size': 562, 'protocol': 1, 'flag': 0, 'payload': 0.8553064911199147}
2025-04-08 19:46:07,429 - Threat Detected: {'timestamp': 1744121767.4188914, 'source_ip': '192.168.1.4', 'dest_ip': '10.0.0.111', 'packet_size': 401, 'protocol': 0, 'flag': 1, 'payload': 0.6562530808262559}
2025-04-08 19:46:07,949 - Threat Detected: {'timestamp': 1744121767.9384346, 'source_ip': '192.168.1.225', 'dest_ip': '10.0.0.11', 'packet_size': 1021, 'protocol': 0, 'flag': 0, 'payload': 0.8935377430000507}
2025-04-08 19:46:07,953 - Threat Detected: {'timestamp': 1744121767.9464252, 'source_ip': '192.168.1.17', 'dest_ip': '10.0.0.12', 'packet_size': 783, 'protocol': 1, 'flag': 1, 'payload': 0.841705706575068}
2025-04-08 19:46:08,471 - Threat Detected: {'timestamp': 1744121768.4556084, 'source_ip': '192.168.1.45', 'dest_ip': '10.0.0.11', 'packet_size': 626, 'protocol': 0, 'flag': 1, 'payload': 0.9202559498666861}
2025-04-08 19:46:08,472 - Threat Detected: {'timestamp': 1744121768.4566505, 'source_ip': '192.168.1.225', 'dest_ip': '10.0.0.127', 'packet_size': 998, 'protocol': 1, 'flag': 0, 'payload': 0.8945869359121228}
2025-04-08 19:46:08,991 - Threat Detected: {'timestamp': 1744121768.9749498, 'source_ip': '192.168.1.213', 'dest_ip': '10.0.0.19', 'packet_size': 991, 'protocol': 0, 'flag': 1, 'payload': 0.5932045002586741}
2025-04-08 19:46:10,032 - Threat Detected: {'timestamp': 1744121770.008403, 'source_ip': '192.168.1.15', 'dest_ip': '10.0.0.232', 'packet_size': 981, 'protocol': 1, 'flag': 0, 'payload': 0.7013604471204228}
2025-04-08 19:46:11,071 - Threat Detected: {'timestamp': 1744121771.0567825, 'source_ip': '192.168.1.180', 'dest_ip': '10.0.0.245', 'packet_size': 1409, 'protocol': 0, 'flag': 0, 'payload': 0.8312564365417517}
2025-04-08 19:46:11,588 - Threat Detected: {'timestamp': 1744121771.5741825, 'source_ip': '192.168.1.91', 'dest_ip': '10.0.0.170', 'packet_size': 1444, 'protocol': 0, 'flag': 1, 'payload': 0.6012767695202212}
2025-04-08 19:46:12,105 - Threat Detected: {'timestamp': 1744121772.0895598, 'source_ip': '192.168.1.125', 'dest_ip': '10.0.0.251', 'packet_size': 431, 'protocol': 1, 'flag': 1, 'payload': 0.7642523283260584}
2025-04-08 19:46:12,626 - Threat Detected: {'timestamp': 1744121772.6119514, 'source_ip': '192.168.1.69', 'dest_ip': '10.0.0.153', 'packet_size': 640, 'protocol': 1, 'flag': 1, 'payload': 0.8927394664304708}
2025-04-08 19:46:15,210 - Threat Detected: {'timestamp': 1744121775.200866, 'source_ip': '192.168.1.11', 'dest_ip': '10.0.0.249', 'packet_size': 387, 'protocol': 1, 'flag': 1, 'payload': 0.7538422684643856}
2025-04-08 19:46:15,214 - Threat Detected: {'timestamp': 1744121775.200866, 'source_ip': '192.168.1.42', 'dest_ip': '10.0.0.161', 'packet_size': 303, 'protocol': 0, 'flag': 1, 'payload': 0.9019823111649787}
2025-04-08 19:46:16,235 - Threat Detected: {'timestamp': 1744121776.2243996, 'source_ip': '192.168.1.51', 'dest_ip': '10.0.0.109', 'packet_size': 901, 'protocol': 0, 'flag': 1, 'payload': 0.8987146961684009}
2025-04-08 19:46:16,752 - Threat Detected: {'timestamp': 1744121776.7372265, 'source_ip': '192.168.1.236', 'dest_ip': '10.0.0.59', 'packet_size': 873, 'protocol': 1, 'flag': 1, 'payload': 0.9839699428788646}
2025-04-08 19:46:16,759 - Threat Detected: {'timestamp': 1744121776.7443604, 'source_ip': '192.168.1.147', 'dest_ip': '10.0.0.159', 'packet_size': 1204, 'protocol': 1, 'flag': 1, 'payload': 0.9713342098969003}
2025-04-08 19:46:17,271 - Threat Detected: {'timestamp': 1744121777.2634044, 'source_ip': '192.168.1.35', 'dest_ip': '10.0.0.150', 'packet_size': 574, 'protocol': 0, 'flag': 1, 'payload': 0.9867318216443257}
2025-04-08 19:46:17,275 - Threat Detected: {'timestamp': 1744121777.259833, 'source_ip': '192.168.1.14', 'dest_ip': '10.0.0.107', 'packet_size': 428, 'protocol': 1, 'flag': 1, 'payload': 0.8540618339681734}
2025-04-08 19:46:17,788 - Threat Detected: {'timestamp': 1744121777.7724702, 'source_ip': '192.168.1.149', 'dest_ip': '10.0.0.196', 'packet_size': 460, 'protocol': 0, 'flag': 1, 'payload': 0.5543868160375}
2025-04-08 19:46:17,792 - Threat Detected: {'timestamp': 1744121777.7805107, 'source_ip': '192.168.1.212', 'dest_ip': '10.0.0.143', 'packet_size': 1118, 'protocol': 0, 'flag': 1, 'payload': 0.7703508316117831}
2025-04-08 19:46:17,793 - Threat Detected: {'timestamp': 1744121777.7815127, 'source_ip': '192.168.1.72', 'dest_ip': '10.0.0.227', 'packet_size': 1118, 'protocol': 0, 'flag': 0, 'payload': 0.9204431760768405}
2025-04-08 19:46:18,310 - Threat Detected: {'timestamp': 1744121778.297149, 'source_ip': '192.168.1.66', 'dest_ip': '10.0.0.145', 'packet_size': 504, 'protocol': 0, 'flag': 1, 'payload': 0.9300065837681375}
2025-04-08 19:46:19,349 - Threat Detected: {'timestamp': 1744121779.335711, 'source_ip': '192.168.1.222', 'dest_ip': '10.0.0.107', 'packet_size': 454, 'protocol': 0, 'flag': 0, 'payload': 0.7541138243285075}
2025-04-08 19:46:19,866 - Threat Detected: {'timestamp': 1744121779.8447464, 'source_ip': '192.168.1.67', 'dest_ip': '10.0.0.83', 'packet_size': 369, 'protocol': 1, 'flag': 1, 'payload': 0.7400949334931332}
2025-04-08 19:46:20,381 - Threat Detected: {'timestamp': 1744121780.370718, 'source_ip': '192.168.1.3', 'dest_ip': '10.0.0.210', 'packet_size': 402, 'protocol': 1, 'flag': 0, 'payload': 0.7259783162717919}
2025-04-08 19:46:20,905 - Threat Detected: {'timestamp': 1744121780.890115, 'source_ip': '192.168.1.153', 'dest_ip': '10.0.0.186', 'packet_size': 1143, 'protocol': 0, 'flag': 1, 'payload': 0.9167040723153539}
2025-04-08 19:46:21,428 - Threat Detected: {'timestamp': 1744121781.4084523, 'source_ip': '192.168.1.128', 'dest_ip': '10.0.0.116', 'packet_size': 352, 'protocol': 1, 'flag': 0, 'payload': 0.9303696794822508}
2025-04-08 19:46:21,944 - Threat Detected: {'timestamp': 1744121781.932639, 'source_ip': '192.168.1.112', 'dest_ip': '10.0.0.213', 'packet_size': 1017, 'protocol': 1, 'flag': 1, 'payload': 0.7159249449022405}
2025-04-08 19:46:22,986 - Threat Detected: {'timestamp': 1744121782.9682634, 'source_ip': '192.168.1.179', 'dest_ip': '10.0.0.121', 'packet_size': 524, 'protocol': 1, 'flag': 1, 'payload': 0.8199490482084302}
